#Data: SHAPE_SFM_49k_v20180804.dat
#Number of Polygons: 49152
#Rotational Period: 3.4 [h] , Density: 1200 [kg/m^3] 
#Unit: Polygon center coordinate in km, and SI units for other values.49152
#PlateID  center_x   center_y   center_z   lon    lat    CRefAccx   CRefAccy   CRefAccz   attract_x  attract_y  attract_z  Gpotential Rpotential Tpotential GeopotentialSlope  normal_x    normal_y    normal_z   area   
       36387     0.4165   -0.04197     0.1506  354.2  19.79  0.0001098 -1.106e-05         -0 -2.021e-05 -4.759e-06 -6.932e-05    0.06808    0.02309   -0.09117  27.07       77.55       -10.08        86.43 5.828e-05 
       36388     0.4195   -0.03867     0.1475  354.7   19.3  0.0001105 -1.019e-05         -0 -2.019e-05 -5.108e-06 -6.785e-05    0.06793    0.02338   -0.09131  34.48       91.58        8.854        73.76 5.896e-05 
       36389     0.4238   -0.04235     0.1418  354.3  18.41  0.0001117 -1.116e-05         -0 -2.025e-05 -4.657e-06 -6.534e-05    0.06772     0.0239   -0.09162  41.38       98.96        6.559        60.23 5.802e-05 
       36390     0.4262   -0.03922     0.1383  354.7   17.9  0.0001123 -1.033e-05         -0 -2.005e-05 -4.556e-06 -6.425e-05    0.06765    0.02414   -0.09179  35.09       92.37       -6.162        72.77 5.887e-05 
       36391     0.4299   -0.04301      0.132  354.3  16.99  0.0001133 -1.133e-05         -0 -2.018e-05 -3.914e-06 -6.168e-05    0.06752     0.0246   -0.09212  45.46       109.3       -9.831        55.94 6.16e-05 
       36392     0.4327   -0.03974     0.1285  354.8  16.48   0.000114 -1.047e-05         -0 -1.966e-05 -3.692e-06 -6.067e-05    0.06739    0.02488   -0.09227  39.26       98.23       -28.63        71.84 6.251e-05 
       36393     0.4364   -0.04308     0.1221  354.4  15.56   0.000115 -1.135e-05         -0 -1.943e-05 -3.207e-06  -5.84e-05    0.06726    0.02533   -0.09259  39.73       98.53       -28.67        69.29 6.191e-05 
       36394     0.4395    -0.0394     0.1189  354.9  15.08  0.0001158 -1.038e-05         -0 -1.882e-05 -3.326e-06 -5.726e-05    0.06705    0.02566   -0.09271  41.02       101.4       -24.58        66.52 6.188e-05 
       36395     0.4434   -0.04266     0.1127  354.5  14.19  0.0001168 -1.124e-05         -0 -1.824e-05     -3e-06 -5.524e-05    0.06685    0.02614   -0.09299   33.7       91.56       -22.23        78.64 6.136e-05 
       36396     0.4467   -0.03918     0.1097    355  13.74  0.0001177 -1.033e-05         -0 -1.753e-05 -3.167e-06 -5.407e-05     0.0666    0.02649   -0.09309  34.99       95.65       -19.65        77.88 6.245e-05 
       36397     0.4506   -0.04276     0.1036  354.6  12.89  0.0001187 -1.127e-05         -0 -1.703e-05 -2.768e-06 -5.173e-05    0.06636      0.027   -0.09335  37.22       98.87       -20.41        73.23 6.236e-05 
       36398     0.4538   -0.03921     0.1005  355.1  12.45  0.0001196 -1.033e-05         -0 -1.633e-05 -2.927e-06 -5.049e-05    0.06611    0.02733   -0.09345  36.63       98.59       -23.83        77.13 6.371e-05 
       36399     0.4573   -0.04307    0.09414  354.6  11.58  0.0001205 -1.135e-05         -0 -1.603e-05 -2.532e-06 -4.794e-05    0.06592     0.0278   -0.09371  42.06       108.3       -26.13         67.1 6.502e-05 
       36400       0.46   -0.03967    0.09076  355.1  11.12  0.0001212 -1.045e-05         -0 -1.556e-05 -2.817e-06 -4.657e-05    0.06573    0.02809   -0.09382  43.75       111.5        -21.9        63.32 6.506e-05 
       36401     0.4639   -0.04045    0.08402    355  10.23  0.0001222 -1.066e-05         -0 -1.494e-05 -2.869e-06 -4.415e-05     0.0655    0.02857   -0.09407  41.25       110.5       -21.62        69.01 6.601e-05 
       36402     0.4654   -0.04475    0.08098  354.5  9.825  0.0001226 -1.179e-05         -0 -1.457e-05 -2.826e-06  -4.32e-05    0.06539    0.02881   -0.09419  35.22       105.2       -6.572        78.47 6.571e-05 
       36403     0.4699   -0.04575    0.07468  354.4  8.988  0.0001238 -1.205e-05         -0 -1.362e-05 -3.014e-06 -4.065e-05    0.06503    0.02937    -0.0944  37.22         109        -7.24        76.09 6.655e-05 
       36404     0.4726   -0.04234    0.07112  354.9  8.524  0.0001245 -1.116e-05         -0 -1.314e-05 -3.312e-06  -3.91e-05    0.06483    0.02966   -0.09449   37.6       110.9       -6.539        76.27 6.737e-05 
       36405     0.4765   -0.04622    0.06496  354.5  7.728  0.0001256 -1.218e-05         -0 -1.229e-05 -3.268e-06 -3.647e-05     0.0645    0.03019   -0.09469  39.24       109.4       -6.865        70.75 6.522e-05 
       36406     0.4788   -0.04224    0.06123    355  7.259  0.0001262 -1.113e-05         -0 -1.192e-05 -3.598e-06 -3.482e-05    0.06434    0.03044   -0.09478  41.86       114.1        0.343        64.58 6.553e-05 
       36407     0.4827   -0.04575    0.05503  354.6  6.474  0.0001272 -1.206e-05         -0 -1.087e-05 -3.502e-06 -3.222e-05    0.06398    0.03098   -0.09496  37.45       112.1        1.919        76.09 6.773e-05 
       36408     0.4849   -0.04188    0.05109  355.1  5.993  0.0001278 -1.104e-05         -0 -1.053e-05 -3.874e-06 -3.046e-05    0.06383    0.03121   -0.09504   41.8       118.5        13.48        65.33 6.798e-05 
       36409     0.4891   -0.04544     0.0449  354.7  5.223  0.0001289 -1.197e-05         -0  -9.21e-06 -3.719e-06 -2.768e-05    0.06341    0.03179    -0.0952  37.63       114.5        15.24        76.39 6.926e-05 
       36410     0.4912   -0.04144    0.04092  355.2  4.746  0.0001294 -1.092e-05         -0 -8.794e-06 -3.948e-06 -2.588e-05    0.06325    0.03202   -0.09527  37.36       114.1        15.41        75.79 6.892e-05 
       36411     0.4952   -0.04508    0.03451  354.8   3.97  0.0001305 -1.188e-05         -0 -7.731e-06 -3.647e-06 -2.237e-05    0.06283    0.03257   -0.09541  46.47       127.2        12.82        57.22 7.002e-05 
       36412     0.4968   -0.04117    0.03022  355.3  3.469  0.0001309 -1.085e-05         -0 -7.475e-06 -3.755e-06 -2.039e-05    0.06272    0.03275   -0.09547   44.1       128.6        9.413        62.29 7.162e-05 
       36413     0.5001   -0.04512    0.02329  354.8  2.656  0.0001318 -1.189e-05         -0 -6.555e-06 -3.375e-06 -1.662e-05    0.06237    0.03322   -0.09559  47.76         136        7.832           52 7.291e-05 
       36414     0.5017    -0.0413    0.01893  355.3  2.154  0.0001322 -1.088e-05         -0 -6.184e-06 -3.396e-06  -1.45e-05    0.06225    0.03339   -0.09564  44.79       133.7        2.879        57.07 7.27e-05 
       36415      0.504   -0.04468    0.01168  354.9  1.322  0.0001328 -1.177e-05         -0 -5.586e-06 -2.969e-06  -1.02e-05    0.06199    0.03373   -0.09572  51.19       138.8      -0.9011         28.8 7.089e-05 
       36416      0.505   -0.04007   0.007223  355.5 0.8169  0.0001331 -1.056e-05         -0 -5.414e-06 -2.946e-06 -7.968e-06    0.06193    0.03381   -0.09574   46.6       138.6       -1.804        29.61 7.086e-05 
       36417      0.506   -0.04319   -0.00048  355.1 -0.05415  0.0001333 -1.138e-05         -0 -5.125e-06 -2.499e-06 -3.369e-06    0.06181    0.03399   -0.09579  36.65       149.8       -4.221         12.4 7.519e-05 
       36418     0.5065   -0.03906  -0.005107  355.6 -0.5759  0.0001335 -1.029e-05         -0 -5.003e-06 -2.313e-06 -9.157e-07    0.06178    0.03401   -0.09579  26.53       147.8        -3.85        11.91 7.415e-05 
       36419     0.5062   -0.04226   -0.01301  355.2 -1.468  0.0001334 -1.114e-05         -0  -4.98e-06 -1.823e-06  4.154e-06    0.06179      0.034   -0.09579  36.72       145.8       -7.125       -19.84 7.366e-05 
       36420     0.5057   -0.03766   -0.01761  355.7 -1.988  0.0001333 -9.924e-06         -0 -5.147e-06 -1.564e-06    6.6e-06    0.06187    0.03389   -0.09576  45.24       148.3       -5.339        -21.9 7.501e-05 
       36421     0.5035   -0.04015   -0.02527  355.4 -2.864  0.0001327 -1.058e-05         -0 -5.641e-06 -9.879e-07  1.156e-05    0.06209    0.03361   -0.09571  42.17       138.3       -8.995       -57.34 7.498e-05 
       36422     0.5022   -0.03526   -0.02967    356 -3.373  0.0001323 -9.291e-06         -0 -6.089e-06 -5.642e-07  1.372e-05    0.06226    0.03339   -0.09566  46.36       139.7       -15.81       -51.88 7.493e-05 
       36423     0.4988   -0.03797   -0.03692  355.6 -4.221  0.0001314     -1e-05         -0 -6.887e-06 -8.897e-08  1.808e-05    0.06259    0.03298   -0.09557  44.26       134.2       -16.81       -63.43 7.468e-05 
       36424     0.4973    -0.0336   -0.04109  356.1 -4.713   0.000131 -8.854e-06         -0 -7.247e-06   2.38e-07   2.02e-05    0.06277    0.03273    -0.0955  43.37       129.3       -11.81       -65.96 7.284e-05 
       36425     0.4935   -0.03723   -0.04797  355.7 -5.536    0.00013 -9.811e-06         -0 -8.087e-06  3.657e-07  2.409e-05    0.06311    0.03227   -0.09538  45.09       127.5       -11.47       -63.42 7.143e-05 
       36426     0.4915   -0.03337   -0.05182  356.1 -6.005  0.0001295 -8.792e-06         -0 -8.453e-06  5.032e-07  2.618e-05    0.06332    0.03198    -0.0953  40.89       121.5       -0.341        -73.7 7.107e-05 
       36427     0.4875   -0.03728   -0.05837  355.6 -6.808  0.0001285 -9.824e-06         -0 -9.276e-06  4.588e-07  2.966e-05    0.06365     0.0315   -0.09515  41.11       118.3      -0.3886       -72.58 6.94e-05 
       36428     0.4852   -0.03342   -0.06193  356.1 -7.257  0.0001279 -8.806e-06         -0 -9.805e-06  5.523e-07  3.151e-05     0.0639    0.03116   -0.09507  39.41       112.8        3.776       -74.38 6.76e-05 
       36429     0.4814   -0.03641   -0.06819  355.7 -8.039  0.0001269 -9.594e-06         -0 -1.047e-05  5.288e-07  3.456e-05    0.06419    0.03071    -0.0949  42.99       106.2        3.974       -61.93 6.152e-05 
       36430     0.4789   -0.03176   -0.07134  356.2 -8.455  0.0001262  -8.37e-06         -0 -1.101e-05  6.155e-07  3.628e-05    0.06447    0.03035   -0.09482  38.34       100.9        17.65       -72.65 6.281e-05 
       36431      0.474   -0.03437   -0.07668  355.9 -9.165  0.0001249 -9.056e-06         -0 -1.175e-05  9.682e-07  3.936e-05    0.06492    0.02976   -0.09468  21.27       81.14        14.19       -109.2 6.837e-05 
       36432     0.4711   -0.03036   -0.07991  356.3 -9.607  0.0001241 -7.999e-06         -0  -1.29e-05  1.755e-06  4.035e-05    0.06522    0.02936   -0.09459  37.94         105       -27.76       -74.26 6.579e-05 
       36433     0.4662   -0.03324   -0.08533  355.9 -10.35  0.0001229 -8.758e-06         -0 -1.397e-05  2.181e-06  4.278e-05    0.06564    0.02879   -0.09443  34.18       96.34       -27.65       -77.53 6.336e-05 
       36434     0.4643   -0.02901   -0.08925  356.4 -10.86  0.0001224 -7.645e-06         -0 -1.445e-05  2.509e-06  4.405e-05    0.06578    0.02852   -0.09429  34.44       96.41       -28.38       -76.59 6.318e-05 
       36435     0.4598   -0.03185    -0.0949    356 -11.63  0.0001212 -8.392e-06         -0  -1.55e-05  2.802e-06  4.614e-05    0.06611    0.02799    -0.0941  42.62       111.4       -26.56       -62.34 6.519e-05 
       36436     0.4581   -0.02796   -0.09906  356.5 -12.18  0.0001207 -7.367e-06         -0 -1.576e-05  2.945e-06  4.752e-05    0.06619    0.02775   -0.09395  39.04       105.7       -18.54       -67.86 6.347e-05 
       36437     0.4538   -0.03114    -0.1049  356.1 -12.99  0.0001196 -8.207e-06         -0  -1.65e-05  3.204e-06  4.973e-05    0.06646    0.02727   -0.09372  39.72       106.1       -18.25       -66.27 6.322e-05 
       36438     0.4526   -0.02749    -0.1092  356.5 -13.54  0.0001193 -7.245e-06         -0 -1.661e-05  3.477e-06  5.084e-05    0.06646    0.02708   -0.09354  50.28       111.2       -36.89        -45.9 6.29e-05 
       36439     0.4491   -0.03091    -0.1156  356.1  -14.4  0.0001183 -8.145e-06         -0 -1.687e-05  3.622e-06   5.31e-05    0.06656     0.0267   -0.09326   54.3         118       -36.52        -39.6 6.486e-05 
       36440      0.448   -0.02743      -0.12  356.5 -14.97   0.000118 -7.227e-06         -0 -1.654e-05  3.263e-06  5.489e-05    0.06652    0.02654   -0.09306  44.38       105.1       -14.16       -57.77 6.037e-05 
       36441     0.4436   -0.03033    -0.1257  356.1 -15.79  0.0001169 -7.991e-06         -0 -1.682e-05  3.361e-06  5.759e-05    0.06675    0.02604    -0.0928  33.79        89.7        -16.3       -75.49 5.918e-05 
       36442      0.441   -0.02627    -0.1291  356.6 -16.28  0.0001162 -6.922e-06         -0 -1.717e-05  3.064e-06  5.903e-05    0.06694    0.02572   -0.09266  29.11       85.45       -5.319        -84.4 6.011e-05 
       36443      0.437   -0.02855     -0.135  356.3 -17.13  0.0001152 -7.524e-06         -0 -1.782e-05  3.171e-06  6.072e-05     0.0671    0.02527   -0.09237  51.25       110.7      -0.3171       -45.71 5.986e-05 
       36444      0.435   -0.02443    -0.1387  356.8 -17.66  0.0001146 -6.438e-06         -0 -1.788e-05  2.892e-06  6.215e-05    0.06719    0.02501    -0.0922  46.31       102.6        14.83       -55.94 5.89e-05 
       36445     0.4311   -0.02708    -0.1448  356.4 -18.54  0.0001136 -7.136e-06         -0 -1.767e-05  3.119e-06  6.479e-05    0.06729    0.02459   -0.09187  35.35       92.02        12.49       -78.31 6.074e-05 
       36446      0.428   -0.02338    -0.1479  356.9 -19.03  0.0001128 -6.161e-06         -0 -1.819e-05  3.221e-06  6.612e-05    0.06753    0.02421   -0.09174  35.07       92.38        13.12       -79.27 6.122e-05 
       36447     0.4235   -0.02617    -0.1537  356.5 -19.91  0.0001116 -6.897e-06         -0 -1.838e-05  3.768e-06  6.837e-05     0.0677    0.02373   -0.09142  37.28        93.2        13.38          -75 6.019e-05 
       36448     0.4208   -0.02226    -0.1571    357 -20.44  0.0001109 -5.866e-06         -0 -1.893e-05  4.111e-06  6.934e-05    0.06786     0.0234   -0.09126  41.42       99.13       0.5744       -65.47 5.94e-05 
       36449     0.4165   -0.02505     -0.163  356.6 -21.34  0.0001097   -6.6e-06         -0 -1.891e-05  4.818e-06  7.163e-05    0.06797    0.02294   -0.09091  37.01       95.41        -0.72       -75.44 6.082e-05 
       36450     0.4143   -0.02142    -0.1668    357  -21.9  0.0001092 -5.645e-06         -0 -1.916e-05  5.183e-06  7.256e-05    0.06803    0.02267    -0.0907  44.69       102.4       -18.44       -60.26 6.013e-05 
       36451     0.4095   -0.02427    -0.1725  356.6  -22.8  0.0001079 -6.396e-06         -0 -1.905e-05  6.002e-06    7.5e-05     0.0682    0.02217   -0.09036  33.33       87.46       -21.29       -80.49 6.038e-05 
       36452     0.4075   -0.02063    -0.1763  357.1 -23.37  0.0001074 -5.436e-06         -0 -1.918e-05  6.237e-06  7.586e-05     0.0682    0.02193   -0.09013  41.58       92.84       -37.06       -66.34 5.999e-05 
       36453     0.4027   -0.02117    -0.1823    357 -24.33  0.0001061 -5.579e-06         -0 -1.926e-05  6.888e-06  7.799e-05    0.06835    0.02142   -0.08977  38.04       88.52       -38.23       -73.46 6.061e-05 
       36454     0.3991   -0.02506     -0.184  356.4  -24.7  0.0001052 -6.604e-06         -0 -1.958e-05  7.601e-06    7.9e-05    0.06861    0.02107   -0.08968  36.26       78.16       -50.18       -75.86 5.996e-05 
       36455     0.3946   -0.02568    -0.1904  356.3  -25.7   0.000104 -6.767e-06         -0 -1.992e-05  7.908e-06  8.051e-05    0.06866     0.0206   -0.08926  54.07         106       -46.79       -44.55 6.208e-05 
       36456     0.3934   -0.02245    -0.1948  356.7 -26.31  0.0001037 -5.916e-06         -0 -1.945e-05  7.485e-06  8.182e-05    0.06849    0.02046   -0.08895  43.85        96.4       -23.98       -62.06 5.857e-05 
       36457     0.3885   -0.02537    -0.2007  356.3 -27.27  0.0001024 -6.684e-06         -0 -1.904e-05  7.847e-06   8.42e-05    0.06856    0.01997   -0.08854   40.1       91.82       -25.09       -69.89 5.904e-05 
       36458      0.386   -0.02188     -0.204  356.8 -27.81  0.0001017 -5.766e-06         -0 -1.886e-05  7.417e-06  8.575e-05    0.06864    0.01969   -0.08833  29.96       76.94        1.596       -85.88 5.766e-05 
       36459     0.3796   -0.02453    -0.2083  356.3  -28.7     0.0001 -6.464e-06         -0 -1.885e-05  7.874e-06  8.827e-05    0.06899    0.01907   -0.08806  15.69       53.96       0.1451       -106.2 5.956e-05 
       36460     0.3765   -0.02111    -0.2109  356.8 -29.22   9.92e-05 -5.564e-06         -0  -1.94e-05  8.256e-06  8.917e-05    0.06919    0.01873   -0.08792  28.31       67.45       -29.81       -83.04 5.553e-05 
       36461     0.3704   -0.02427    -0.2155  356.3 -30.14  9.761e-05 -6.395e-06         -0 -1.995e-05  8.653e-06  9.089e-05    0.06944    0.01815    -0.0876  37.08       79.89       -28.17       -69.85 5.49e-05 
       36462     0.3682    -0.0215    -0.2192  356.7 -30.72  9.702e-05 -5.666e-06         -0 -1.982e-05  8.706e-06  9.191e-05    0.06941    0.01792   -0.08733  37.65       81.49       -29.26       -70.45 5.581e-05 
       36463     0.3624   -0.02466    -0.2242  356.1 -31.68  9.551e-05 -6.499e-06         -0 -1.977e-05  8.947e-06  9.396e-05    0.06957    0.01739   -0.08696  34.63       76.39       -29.81       -74.86 5.552e-05 
       36464       0.36   -0.02154    -0.2277  356.6 -32.27  9.485e-05 -5.677e-06         -0 -1.951e-05  8.827e-06  9.518e-05    0.06957    0.01713   -0.08671  32.12       73.04       -24.21       -77.72 5.469e-05 
       36465     0.3536   -0.02389     -0.232  356.1 -33.21  9.318e-05 -6.294e-06         -0 -1.946e-05  9.072e-06  9.734e-05    0.06985    0.01655    -0.0864  22.71       57.27       -25.42       -89.02 5.443e-05 
       36466     0.3506    -0.0204    -0.2349  356.7 -33.78  9.239e-05 -5.376e-06         -0 -1.951e-05  9.043e-06  9.843e-05    0.06996    0.01625   -0.08621  22.64       55.62       -24.41       -86.87 5.3e-05 
       36467     0.3439   -0.02209    -0.2386  356.3  -34.7  9.061e-05 -5.822e-06         -0 -1.983e-05  9.371e-06  0.0001003    0.07032    0.01564   -0.08596   21.2       52.11       -24.06       -86.59 5.194e-05 
       36468      0.341   -0.01855    -0.2416  356.9 -35.28  8.986e-05 -4.889e-06         -0 -1.987e-05  9.574e-06  0.0001012    0.07039    0.01537   -0.08575  25.67        53.8       -31.33       -79.91 5.065e-05 
       36469     0.3344   -0.01953    -0.2451  356.7 -36.19  8.811e-05 -5.147e-06         -0 -2.009e-05  9.729e-06  0.0001029    0.07074    0.01478   -0.08552  19.71       40.89       -30.61       -83.02 4.874e-05 
       36470     0.3316   -0.01568     -0.248  357.3 -36.76  8.738e-05 -4.131e-06         -0 -2.001e-05  9.864e-06  0.0001038     0.0708    0.01452   -0.08532  21.25       40.18       -31.87       -79.08 4.713e-05 
       36471     0.3247   -0.01656     -0.251  357.1 -37.67  8.557e-05 -4.365e-06         -0 -2.074e-05  9.738e-06  0.0001053     0.0712    0.01393   -0.08513  20.79       40.97       -33.18       -82.68 4.903e-05 
